value/v_loss,value/v_mean,value/v_max,value/v_min,critic/q_loss,critic/q_mean,critic/q_max,critic/q_min,actor/actor_loss,actor/mse,step
0.001499062404036522,0.08125121146440506,0.1989830881357193,-0.06563308089971542,2.828887462615967,0.026693057268857956,0.21278119087219238,-0.10610818862915039,6.8195366859436035,0.5031460523605347,0
0.0640435591340065,-36.15348434448242,0.5022835731506348,-38.26140213012695,1.3019845485687256,-36.89836883544922,-0.7715861201286316,-38.80760192871094,1.3023998737335205,0.25183582305908203,10000
0.11044467240571976,-54.138370513916016,-0.04503245651721954,-59.76335525512695,3.8203587532043457,-54.48686599731445,0.03292971849441528,-60.0849609375,6.2274322509765625,0.18987491726875305,20000
0.11496154963970184,-59.161537170410156,-0.42090195417404175,-71.88555908203125,1.5600674152374268,-59.50243377685547,0.18973574042320251,-72.169921875,11.650138854980469,0.1591413915157318,30000
0.11036577820777893,-61.20193862915039,0.14873266220092773,-77.18452453613281,1.737216591835022,-61.757877349853516,-0.5171443223953247,-77.28952026367188,7.145797252655029,0.170160710811615,40000
0.13841776549816132,-63.323421478271484,-0.4867976903915405,-78.95764923095703,1.5463083982467651,-63.76226043701172,-0.22557201981544495,-79.15889739990234,17.442047119140625,0.16387183964252472,50000
0.6425580978393555,-61.524314880371094,-0.518653154373169,-79.54916381835938,3.3713769912719727,-62.159423828125,-0.29352763295173645,-79.60819244384766,7.584240913391113,0.16688743233680725,60000
0.12101349234580994,-61.13738250732422,-0.14551691710948944,-80.05357360839844,1.6869606971740723,-61.50428771972656,0.19660770893096924,-80.1638412475586,8.529289245605469,0.18987342715263367,70000
0.2041911780834198,-60.332786560058594,-0.37188011407852173,-80.72636413574219,2.740018844604492,-60.54035949707031,-0.22943368554115295,-80.73320007324219,17.692705154418945,0.143240287899971,80000
0.18566560745239258,-63.16790771484375,-0.523769199848175,-81.78585815429688,2.1996164321899414,-63.67578887939453,-0.05037151277065277,-82.0141830444336,8.94473934173584,0.17115789651870728,90000
0.1150956004858017,-62.108360290527344,-0.36441630125045776,-82.84473419189453,1.1327064037322998,-62.365943908691406,-0.2495330423116684,-82.7936782836914,14.497339248657227,0.17759086191654205,100000
0.22404955327510834,-61.50796127319336,-0.38488519191741943,-83.62806701660156,2.1691880226135254,-61.821502685546875,-0.160364031791687,-83.69231414794922,21.50344467163086,0.15129947662353516,110000
0.2069549262523651,-64.18985748291016,-5.081733226776123,-84.401123046875,2.3274097442626953,-64.85221862792969,-5.480218887329102,-84.6485595703125,18.043460845947266,0.1580314040184021,120000
0.1356860250234604,-63.358131408691406,-0.36767441034317017,-85.15352630615234,1.2449660301208496,-63.96369934082031,-0.4534718990325928,-85.3922348022461,8.38172721862793,0.13823194801807404,130000
0.21236056089401245,-64.03038024902344,-0.27515703439712524,-85.79646301269531,1.7215772867202759,-64.38772583007812,-0.2700856924057007,-85.7120590209961,8.874711990356445,0.16416019201278687,140000
