critic/q_loss,critic/q_mean,critic/q_max,critic/q_min,actor/total_loss,actor/q_loss,actor/bc_loss,actor/entropy_loss,actor/mse,beta/beta_loss,beta/beta,step
0.9861232042312622,0.005994489416480064,0.14961576461791992,-0.15920162200927734,41.216835021972656,0.18142099678516388,44.224300384521484,-3.188882827758789,0.4422430098056793,5.6555562019348145,0.9997000694274902,0
0.437477707862854,-38.43540573120117,-0.1647786796092987,-40.13246536254883,45.75601577758789,38.49457550048828,4.366084098815918,2.8953540325164795,0.04366084560751915,0.10788421332836151,1.0277849435806274,10000
2.0440211296081543,-51.7569580078125,1.1885812282562256,-63.416160583496094,57.991302490234375,50.735618591308594,4.715146541595459,2.540537118911743,0.04715147241950035,-0.04082126170396805,1.0474185943603516,20000
2.162417411804199,-36.05400085449219,0.11067953705787659,-53.398895263671875,42.081825256347656,35.34081268310547,4.107056140899658,2.6339573860168457,0.04107056185603142,-0.0080226119607687,1.0389939546585083,30000
1.8985676765441895,-33.37593078613281,0.2530199885368347,-49.349876403808594,39.98549270629883,32.76805114746094,4.54505729675293,2.672384023666382,0.04545057564973831,-0.007184627000242472,1.0397186279296875,40000
1.2074908018112183,-33.1602897644043,0.09103019535541534,-51.40119171142578,39.03254318237305,32.44295883178711,3.9026665687561035,2.686915397644043,0.039026666432619095,-0.12287836521863937,1.032669186592102,50000
0.5091597437858582,-34.73923873901367,0.18911072611808777,-52.7154426574707,41.79045867919922,34.29411315917969,4.859989643096924,2.6363556385040283,0.04859989881515503,-0.10602282732725143,1.0364394187927246,60000
0.9978439211845398,-33.03743362426758,0.15959176421165466,-56.14289474487305,39.70362091064453,32.390647888183594,4.75807523727417,2.5548954010009766,0.04758075252175331,0.19467517733573914,1.033879041671753,70000
0.9099316000938416,-32.49226379394531,0.12345300614833832,-54.036521911621094,38.919979095458984,31.898027420043945,4.504240989685059,2.5177128314971924,0.045042406767606735,-0.24054867029190063,1.0270075798034668,80000
0.69732666015625,-33.96244812011719,0.09155791997909546,-50.673126220703125,40.71862030029297,33.38938903808594,4.904148101806641,2.425084114074707,0.04904147982597351,0.06343314796686172,1.0347068309783936,90000
1.0832979679107666,-32.86239242553711,0.19810514152050018,-53.187870025634766,39.38234329223633,32.13916778564453,4.904273986816406,2.3389012813568115,0.04904273897409439,0.19621038436889648,1.0284773111343384,100000
0.9027154445648193,-33.13551330566406,0.10267676413059235,-58.15547180175781,39.55411911010742,32.460941314697266,4.363645553588867,2.7295329570770264,0.04363645240664482,-0.12297959625720978,1.02930748462677,110000
1.349236249923706,-32.85791778564453,0.056488484144210815,-50.2414436340332,39.717811584472656,32.22907257080078,4.816394805908203,2.672342538833618,0.048163946717977524,-0.10263407230377197,1.0339947938919067,120000
0.9756121039390564,-32.77032470703125,0.009152024984359741,-51.62623977661133,38.915794372558594,31.90176010131836,4.433472633361816,2.580561399459839,0.04433473199605942,0.14020442962646484,1.0253249406814575,130000
0.7109255790710449,-32.45754623413086,0.20477844774723053,-58.79225540161133,38.90993881225586,31.746604919433594,4.4855217933654785,2.677809000015259,0.04485521838068962,0.10394036769866943,1.0295921564102173,140000
1.1073980331420898,-32.86375045776367,0.30356165766716003,-49.90545654296875,38.8067512512207,32.204559326171875,4.030426979064941,2.5717666149139404,0.0403042696416378,0.1637403517961502,1.0288280248641968,150000
0.8533757925033569,-32.73483657836914,0.12859781086444855,-51.22746276855469,39.27399444580078,31.98653221130371,4.827632904052734,2.4598300457000732,0.04827633127570152,0.1641922891139984,1.0362573862075806,160000
1.0108845233917236,-31.647708892822266,0.04654702544212341,-49.86435317993164,37.99924850463867,30.956710815429688,4.4777445793151855,2.564793586730957,0.04477744922041893,-0.002048222115263343,1.0329828262329102,170000
2.4841275215148926,-30.77523422241211,0.33689576387405396,-60.365455627441406,36.815799713134766,29.992055892944336,4.114910125732422,2.7088358402252197,0.04114910215139389,-0.16003209352493286,1.030652642250061,180000
0.8425788879394531,-33.07780075073242,0.3081575632095337,-57.587711334228516,39.492530822753906,32.458641052246094,4.4816060066223145,2.552283763885498,0.04481605812907219,0.11437872052192688,1.0311460494995117,190000
1.0666835308074951,-32.028533935546875,0.11488297581672668,-50.361690521240234,38.509193420410156,31.379192352294922,4.5868096351623535,2.5431885719299316,0.04586809501051903,-0.09484897553920746,1.031894564628601,200000
