critic/q_loss,critic/q_mean,critic/q_max,critic/q_min,actor/total_loss,actor/q_loss,actor/bc_loss,actor/entropy_loss,actor/mse,beta/beta_loss,beta/beta,step
1.0011603832244873,-0.07934412360191345,0.10154586285352707,-0.26521751284599304,-2.4836058616638184,0.3343897759914398,2.290367603302002,-5.108363151550293,0.763455867767334,9.197920799255371,0.9997000694274902,0
1.5313596725463867,-39.696876525878906,-1.6208423376083374,-40.53047180175781,40.58469009399414,39.721065521240234,1.035779356956482,-0.17215241491794586,0.34525981545448303,0.5946065187454224,0.10625014454126358,10000
1.7317218780517578,-59.81321716308594,-0.050255581736564636,-64.03695678710938,60.45134353637695,59.73896026611328,0.6046201586723328,0.10776182264089584,0.2015400528907776,0.00048793951282277703,0.025966035202145576,20000
0.8081376552581787,-61.97005081176758,-1.6135425567626953,-78.386474609375,62.403743743896484,61.628108978271484,0.639880895614624,0.13575319945812225,0.21329365670681,-0.016448816284537315,0.03157860413193703,30000
0.9033367037773132,-61.82312774658203,-0.35850438475608826,-86.45722198486328,62.314842224121094,61.44032669067383,0.7456313371658325,0.12888364493846893,0.24854378402233124,-0.0018166432855650783,0.03374473750591278,40000
0.5663915872573853,-62.115867614746094,-10.270397186279297,-90.24952697753906,62.43428421020508,61.641204833984375,0.6618934869766235,0.13118712604045868,0.2206311672925949,0.004252445884048939,0.03386225178837776,50000
0.6957883834838867,-62.03325271606445,0.019091814756393433,-92.050048828125,62.59727478027344,61.793182373046875,0.6703540682792664,0.1337393969297409,0.22345136106014252,-0.005235676188021898,0.03413766622543335,60000
0.6323490142822266,-63.458370208740234,0.35707107186317444,-89.81005859375,63.76282501220703,63.006778717041016,0.6185815930366516,0.1374654620885849,0.20619384944438934,-0.01367559377104044,0.03322663530707359,70000
0.8019607067108154,-62.534820556640625,0.3809390366077423,-94.75173950195312,62.89706802368164,62.090328216552734,0.6748834252357483,0.13185477256774902,0.22496114671230316,0.005617908202111721,0.03267073258757591,80000
0.5160982608795166,-63.6545295715332,0.040963560342788696,-95.59064483642578,64.04712677001953,63.332244873046875,0.5914932489395142,0.12338937073945999,0.1971644163131714,0.010526824742555618,0.032712653279304504,90000
0.6003850698471069,-66.17278289794922,0.9387437105178833,-93.82826232910156,66.60578155517578,65.87831115722656,0.6077275276184082,0.11974014341831207,0.20257586240768433,0.006962946616113186,0.032152675092220306,100000
0.5737787485122681,-65.43923950195312,0.25322258472442627,-97.4742431640625,65.83396911621094,65.15385437011719,0.5654709339141846,0.1146446168422699,0.18849031627178192,0.0015724438708275557,0.032074667513370514,110000
0.6553419828414917,-65.9640121459961,-9.372258186340332,-92.8474349975586,66.32270050048828,65.57322692871094,0.6127332448959351,0.13673850893974304,0.20424440503120422,-0.007927518337965012,0.03256708011031151,120000
0.786723256111145,-66.82866668701172,0.5911993980407715,-93.10796356201172,67.1417007446289,66.45779418945312,0.5657733678817749,0.11813269555568695,0.1885911226272583,0.0006548733217641711,0.03196112811565399,130000
0.5407304167747498,-66.75790405273438,-0.11082318425178528,-95.26858520507812,67.1717300415039,66.51420593261719,0.5324804782867432,0.1250459849834442,0.17749351263046265,0.003994649276137352,0.03192718327045441,140000
0.581417441368103,-67.34466552734375,0.4421699345111847,-92.75650787353516,67.71106719970703,67.0368423461914,0.5517312288284302,0.12249356508255005,0.18391039967536926,0.002172919688746333,0.03195582330226898,150000
1.0361273288726807,-65.72489929199219,-0.7175652980804443,-93.19935607910156,66.14259338378906,65.4482650756836,0.5625120997428894,0.13181141018867493,0.18750402331352234,-0.003973320592194796,0.03200143948197365,160000
1.0685948133468628,-67.17692565917969,0.07117274403572083,-98.64056396484375,67.61026763916016,66.92274475097656,0.5609792470932007,0.1265406310558319,0.18699310719966888,-0.0011716379085555673,0.03204907476902008,170000
1.025143027305603,-65.13270568847656,0.41939783096313477,-95.19136810302734,65.38079833984375,64.72712707519531,0.5170680284500122,0.13660688698291779,0.1723560094833374,-0.002138060051947832,0.03194506838917732,180000
0.8986531496047974,-67.12966918945312,0.22307607531547546,-98.47128295898438,67.43142700195312,66.77400207519531,0.5353476405143738,0.12207434326410294,0.17844921350479126,0.0018726891139522195,0.0320742167532444,190000
0.5140346884727478,-67.05355072021484,0.5508651733398438,-99.09555053710938,67.3815689086914,66.69212341308594,0.5652730464935303,0.12417438626289368,0.18842434883117676,-0.002235635882243514,0.03150537237524986,200000
0.5559041500091553,-67.8484115600586,-2.6126291751861572,-93.27738952636719,68.15542602539062,67.42485046386719,0.6013707518577576,0.12920349836349487,0.2004569172859192,-0.004362631123512983,0.031790655106306076,210000
0.5892497897148132,-65.56140899658203,0.9702737331390381,-100.61392211914062,65.98757934570312,65.31767272949219,0.5421258807182312,0.12777811288833618,0.1807086318731308,0.0007362671894952655,0.03200237825512886,220000
0.4332610070705414,-69.25932312011719,1.0992310047149658,-100.84397888183594,69.68122100830078,68.97295379638672,0.5739904046058655,0.134275421500206,0.19133013486862183,0.00628690654411912,0.03190998360514641,230000
0.45364776253700256,-68.69216918945312,-22.065696716308594,-96.95208740234375,69.06181335449219,68.38584899902344,0.5590053796768188,0.11695688962936401,0.18633511662483215,0.003730531083419919,0.03236786276102066,240000
0.7697156667709351,-70.22688293457031,0.11122840642929077,-97.67698669433594,70.56588745117188,69.90238952636719,0.5453041791915894,0.11819715797901154,0.18176805973052979,-0.0010503814555704594,0.03193320333957672,250000
