value/v_loss,value/v_mean,value/v_max,value/v_min,critic/q_loss,critic/q_mean,critic/q_max,critic/q_min,actor/actor_loss,actor/mse,step
0.012398375198245049,-0.021652735769748688,0.03757322579622269,-0.09831100702285767,1.5240347385406494,0.11269646883010864,0.21225062012672424,-0.018697641789913177,6.2343902587890625,0.4888622760772705,0
0.02023530751466751,-36.132408142089844,-3.7499566078186035,-38.31852722167969,1.6450161933898926,-36.83397674560547,-3.4000158309936523,-39.053348541259766,3.6632564067840576,0.1982419341802597,10000
0.07804907858371735,-52.98786163330078,0.4784628748893738,-60.71665954589844,1.6907830238342285,-53.587547302246094,1.018967866897583,-61.21147537231445,5.884085655212402,0.16840194165706635,20000
0.11471369117498398,-58.62287902832031,-3.371891975402832,-73.4393081665039,1.8852393627166748,-59.41814041137695,-2.519303321838379,-73.67584228515625,4.357612609863281,0.15776503086090088,30000
0.1431531310081482,-61.499210357666016,-2.8198254108428955,-79.44723510742188,1.7632699012756348,-61.833290100097656,-3.4128265380859375,-79.59143829345703,6.063209056854248,0.1551935076713562,40000
0.13826698064804077,-61.76029968261719,-1.349685549736023,-82.52685546875,1.782442569732666,-62.175453186035156,-2.5404839515686035,-82.56895446777344,5.504735946655273,0.14962756633758545,50000
0.14354312419891357,-61.38117599487305,1.33473801612854,-83.97113037109375,1.878563404083252,-61.64653396606445,-0.11294998228549957,-84.08209228515625,5.814751625061035,0.13785740733146667,60000
0.14196941256523132,-61.351776123046875,0.1377423107624054,-84.55624389648438,2.4204020500183105,-61.865867614746094,-0.051532402634620667,-84.62974548339844,6.407061576843262,0.14647647738456726,70000
0.14502625167369843,-60.19004821777344,0.06426858901977539,-85.01473236083984,3.170942783355713,-60.516536712646484,-0.4208241105079651,-85.03720092773438,7.772007942199707,0.14810872077941895,80000
0.189029723405838,-60.225746154785156,0.17206978797912598,-85.22099304199219,1.4220033884048462,-60.66682815551758,-0.3575584292411804,-85.29912567138672,5.388310432434082,0.1429586112499237,90000
0.12658166885375977,-62.22969055175781,-0.1722235381603241,-85.78260040283203,3.1283793449401855,-61.91192626953125,-0.19472593069076538,-85.71063995361328,9.235393524169922,0.1311442106962204,100000
0.13654717803001404,-61.032413482666016,0.6480400562286377,-86.36124420166016,2.4876441955566406,-61.57209777832031,1.5342084169387817,-86.43516540527344,6.931429862976074,0.13498389720916748,110000
