critic/q_loss,critic/q_mean,critic/q_max,critic/q_min,actor/total_loss,actor/q_loss,actor/bc_loss,actor/entropy_loss,actor/mse,beta/beta_loss,beta/beta,step
1.0003293752670288,-0.07934412360191345,0.10154586285352707,-0.26521751284599304,-4.024649620056152,0.33429569005966187,0.7598457336425781,-5.118791103363037,0.7598457336425781,9.271852493286133,0.9997000694274902,0
1.3885180950164795,-39.753822326660156,-0.7237838506698608,-40.648345947265625,39.90129089355469,39.753211975097656,0.5405158400535583,-0.39243555068969727,0.5405158400535583,0.7710989117622375,0.09735731780529022,10000
1.0891027450561523,-51.20915603637695,0.6159741878509521,-64.14073181152344,51.08686065673828,50.609710693359375,0.411610871553421,0.06554019451141357,0.411610871553421,0.007517173420637846,0.018656516447663307,20000
0.4117881655693054,-46.7181396484375,-3.5389461517333984,-77.30194854736328,46.65535354614258,46.121360778808594,0.44362127780914307,0.09036951512098312,0.44362127780914307,-0.0035947044380009174,0.022720661014318466,30000
0.5156271457672119,-47.12773132324219,0.13066789507865906,-82.50532531738281,47.133819580078125,46.650787353515625,0.403669536113739,0.07935938239097595,0.403669536113739,-0.0023819822818040848,0.019963806495070457,40000
0.4527486264705658,-47.480918884277344,-7.969066619873047,-80.53593444824219,47.602474212646484,47.1104736328125,0.4114110767841339,0.08058898150920868,0.4114110469818115,0.007920167408883572,0.01985321193933487,50000
0.4800727963447571,-48.73488998413086,0.3178333342075348,-81.27420043945312,48.79266357421875,48.349395751953125,0.37725311517715454,0.06601447612047195,0.37725311517715454,0.005990397185087204,0.01891939528286457,60000
0.48948702216148376,-49.72838592529297,-0.24444392323493958,-77.57940673828125,49.48793029785156,49.047142028808594,0.3724658489227295,0.06832167506217957,0.3724658489227295,0.0049773151986300945,0.018503151834011078,70000
0.6997443437576294,-48.07715606689453,0.49188512563705444,-79.46607208251953,48.00720977783203,47.50981903076172,0.4265039265155792,0.07088669389486313,0.4265039265155792,0.007933203130960464,0.01840420998632908,80000
0.29688748717308044,-49.36132049560547,0.17077139019966125,-80.17050170898438,49.298133850097656,48.86740493774414,0.36244910955429077,0.06827766448259354,0.36244910955429077,0.0037392538506537676,0.017553525045514107,90000
0.5684354305267334,-51.01108169555664,0.7804439663887024,-87.40925598144531,50.847564697265625,50.40094757080078,0.3739084303379059,0.07270720601081848,0.3739084303379059,0.006258480250835419,0.017910197377204895,100000
0.3829488754272461,-49.851287841796875,1.8669437170028687,-84.46643829345703,49.93651580810547,49.49494934082031,0.3733581602573395,0.06820788979530334,0.3733581602573395,0.001251359237357974,0.01686994731426239,110000
0.4516258239746094,-51.118499755859375,-4.596531391143799,-84.71322631835938,51.15911865234375,50.71525192260742,0.3703823685646057,0.0734829306602478,0.3703823685646057,-0.004476406145840883,0.018039043992757797,120000
0.6763789057731628,-52.617923736572266,1.3225421905517578,-81.75164794921875,52.502681732177734,52.1034049987793,0.3379533886909485,0.06132328137755394,0.3379533886909485,0.0005025994032621384,0.01689833588898182,130000
0.4073353409767151,-52.04021453857422,-1.0042579174041748,-86.47563171386719,52.00983810424805,51.59239959716797,0.35064664483070374,0.06679034978151321,0.35064664483070374,-0.00013205246068537235,0.01740851067006588,140000
0.4315767288208008,-52.471275329589844,0.46702343225479126,-85.14366149902344,52.392730712890625,51.9826774597168,0.3339700698852539,0.07608445733785629,0.3339700698852539,-0.0038576063234359026,0.01664596050977707,150000
0.9205425381660461,-51.6396484375,-2.3946611881256104,-81.66230010986328,51.72324752807617,51.30100631713867,0.35159164667129517,0.07064645737409592,0.35159164667129517,-0.00019072579743806273,0.017158618196845055,160000
0.7506100535392761,-52.57701110839844,0.6629095077514648,-88.30703735351562,52.675498962402344,52.270423889160156,0.34011662006378174,0.06495785713195801,0.34011662006378174,0.004229306243360043,0.017247851938009262,170000
0.5236274003982544,-51.34062576293945,0.2094930112361908,-81.18339538574219,51.29619598388672,50.874855041503906,0.3429935574531555,0.07834690809249878,0.3429935872554779,-0.0030343306716531515,0.016928385943174362,180000
0.3484761714935303,-53.51165008544922,0.18936991691589355,-86.98963928222656,53.44878005981445,53.04194259643555,0.3429749011993408,0.06386091560125351,0.3429749011993408,0.004175523761659861,0.016888370737433434,190000
0.4704919159412384,-52.82958984375,1.0487184524536133,-94.2396240234375,52.72879409790039,52.308319091796875,0.3517194986343384,0.06875746697187424,0.3517194986343384,-0.005744277965277433,0.016720077022910118,200000
0.4962446093559265,-52.08042907714844,-0.4085780084133148,-79.96016693115234,51.99494171142578,51.56151580810547,0.37419208884239197,0.059233032166957855,0.3741920590400696,-0.002562721725553274,0.01674419641494751,210000
0.44190114736557007,-50.772056579589844,0.8544539213180542,-87.89828491210938,50.638858795166016,50.22852325439453,0.33997946977615356,0.07035448402166367,0.33997946977615356,-0.0030435901135206223,0.01688787154853344,220000
0.34191232919692993,-53.9482536315918,0.1508651077747345,-87.5156478881836,53.87376022338867,53.46173858642578,0.3486875891685486,0.06333509087562561,0.3486875891685486,0.004392188973724842,0.01651749201118946,230000
0.4677383601665497,-54.094627380371094,-1.6385338306427002,-91.57749938964844,53.98641586303711,53.584571838378906,0.3368535041809082,0.06499247252941132,0.3368535339832306,4.5069878979120404e-05,0.01670813001692295,240000
0.32876670360565186,-55.363006591796875,-1.6016104221343994,-88.11248779296875,55.40047836303711,55.01795959472656,0.30903881788253784,0.07347698509693146,0.30903881788253784,-0.0035604694858193398,0.01619008369743824,250000
0.3951207995414734,-53.31759262084961,0.8366429209709167,-89.51313018798828,53.25606918334961,52.83112335205078,0.35716718435287476,0.0677792876958847,0.35716721415519714,-0.0022190562449395657,0.016434723511338234,260000
0.3164399266242981,-52.391868591308594,-0.4575065076351166,-91.11618041992188,52.49127960205078,52.0986442565918,0.3227478265762329,0.06988953799009323,0.3227477967739105,-0.005683605093508959,0.01620819792151451,270000
0.4343424141407013,-55.20399475097656,-0.19697532057762146,-96.36502838134766,55.027244567871094,54.635841369628906,0.3248692750930786,0.0665314644575119,0.3248692750930786,0.006072601769119501,0.016462575644254684,280000
0.46524226665496826,-54.15481185913086,-0.36035460233688354,-93.00740814208984,53.931575775146484,53.524261474609375,0.3396229147911072,0.06769226491451263,0.3396229147911072,-0.0034733943175524473,0.016738401725888252,290000
0.8553252816200256,-55.43782043457031,-0.6182977557182312,-93.94613647460938,55.44948196411133,55.06553649902344,0.3157121539115906,0.06823205947875977,0.3157121539115906,0.002891586860641837,0.01638079434633255,300000
