critic/q_loss,critic/q_mean,critic/q_max,critic/q_min,bc_actor/loss,onestep_actor/total_loss,onestep_actor/distill_loss,onestep_actor/q_loss,onestep_actor/mse,step
2.0105478763580322,0.02879650890827179,0.14688032865524292,-0.13851997256278992,1.4675748348236084,15.651291847229004,15.434630393981934,0.21666096150875092,0.49814021587371826,0
4.879492282867432,-39.45161437988281,-3.194765567779541,-40.29593276977539,0.6187661290168762,40.50498580932617,1.0125457048416138,39.49243927001953,0.3645920157432556,10000
2.3598341941833496,-62.43111801147461,1.019074559211731,-63.9880485534668,0.5720663070678711,63.18022537231445,0.7782800197601318,62.401947021484375,0.31111371517181396,20000
2.1772711277008057,-77.06404113769531,-5.7820820808410645,-78.50209045410156,0.5135160088539124,77.82697296142578,0.7381079196929932,77.0888671875,0.27231043577194214,30000
0.7315097451210022,-86.51177978515625,-5.282289505004883,-87.2232894897461,0.5342837572097778,87.19928741455078,0.7210203409194946,86.47826385498047,0.26891347765922546,40000
3.498051643371582,-91.22064971923828,-0.34442755579948425,-92.54241943359375,0.5453060865402222,92.04646301269531,0.7807679176330566,91.26569366455078,0.26357561349868774,50000
2.480829954147339,-93.71914672851562,0.1024719774723053,-95.57234191894531,0.5192424058914185,94.40788269042969,0.7131117582321167,93.69477081298828,0.23341739177703857,60000
6.035404682159424,-94.58274841308594,0.023050457239151,-97.36521911621094,0.5398720502853394,95.38040924072266,0.7607959508895874,94.61961364746094,0.23370251059532166,70000
1.1756001710891724,-96.45677947998047,-0.3701053559780121,-98.39301300048828,0.5219515562057495,97.19793701171875,0.7486304640769958,96.44931030273438,0.22076627612113953,80000
3.513186454772949,-97.53044128417969,0.05292186141014099,-99.07489776611328,0.4967077374458313,98.12312316894531,0.6692374348640442,97.45388793945312,0.23119845986366272,90000
0.8725338578224182,-98.16067504882812,0.017179816961288452,-99.3150634765625,0.5435560345649719,99.13921356201172,1.0124895572662354,98.12672424316406,0.23766091465950012,100000
2.0013427734375,-98.47627258300781,2.4409539699554443,-99.58709716796875,0.49794623255729675,99.14051055908203,0.7326591610908508,98.40785217285156,0.20230154693126678,110000
2.6630899906158447,-98.79657745361328,-18.21908950805664,-99.7674331665039,0.5504382848739624,99.67935943603516,0.8727297186851501,98.80663299560547,0.24423718452453613,120000
1.372354507446289,-97.98196411132812,0.2863069772720337,-99.67855072021484,0.4990718364715576,98.8047103881836,0.8114849328994751,97.99322509765625,0.2137995958328247,130000
1.0289597511291504,-98.50701904296875,-0.42502617835998535,-99.78604888916016,0.4797823429107666,99.38243865966797,0.8592926263809204,98.52314758300781,0.19918622076511383,140000
1.7718451023101807,-98.45523834228516,-2.0022106170654297,-99.85277557373047,0.4868018627166748,99.27578735351562,0.8320763111114502,98.44371032714844,0.2023153007030487,150000
1.7721381187438965,-97.93557739257812,-3.45141863822937,-99.8997802734375,0.5089623928070068,98.64733123779297,0.7913030385971069,97.85602569580078,0.22799468040466309,160000
0.2817436456680298,-98.78579711914062,-0.3307555019855499,-99.78599548339844,0.5204740762710571,99.77330017089844,0.981342077255249,98.79196166992188,0.21356427669525146,170000
7.903741836547852,-97.78010559082031,1.8868334293365479,-99.87130737304688,0.4845132529735565,98.44972229003906,0.8072636127471924,97.6424560546875,0.20226344466209412,180000
0.9447061419487,-97.992919921875,0.462767094373703,-99.82598876953125,0.4551744759082794,98.78699493408203,0.806528627872467,97.98046875,0.2027333676815033,190000
1.0867112874984741,-97.84303283691406,-0.31620487570762634,-99.86328887939453,0.49904683232307434,98.73683166503906,0.9042193293571472,97.83261108398438,0.2008243203163147,200000
1.378401756286621,-99.16036987304688,-56.60635757446289,-99.81532287597656,0.5167382955551147,99.85741424560547,0.8025919198989868,99.05482482910156,0.23011669516563416,210000
