critic/q_loss,critic/q_mean,critic/q_max,critic/q_min,bc_actor/loss,onestep_actor/total_loss,onestep_actor/distill_loss,onestep_actor/q_loss,onestep_actor/mse,step
1.9599502086639404,0.038545094430446625,0.12196692824363708,-0.05203964561223984,1.2001116275787354,15.2717924118042,15.140318870544434,0.13147398829460144,0.19848857820034027,0
0.8344443440437317,-22.727336883544922,-1.1656955480575562,-40.557952880859375,0.19734160602092743,21.991174697875977,0.6192149519920349,21.371959686279297,0.0498727448284626,10000
0.40685516595840454,-22.291460037231445,0.3576310873031616,-38.79419708251953,0.1698000282049179,21.909822463989258,0.4814746379852295,21.428348541259766,0.03998638316988945,20000
0.376985102891922,-21.31561279296875,0.19667665660381317,-38.05621337890625,0.19142261147499084,21.014619827270508,0.519430935382843,20.495189666748047,0.03995637968182564,30000
0.3072192072868347,-21.332414627075195,0.29828619956970215,-39.115692138671875,0.1777404248714447,21.04766082763672,0.3590964078903198,20.68856430053711,0.04205978289246559,40000
0.28646260499954224,-20.90135955810547,0.15232233703136444,-39.02008819580078,0.17612193524837494,20.524694442749023,0.5040464401245117,20.020648956298828,0.038969382643699646,50000
0.2395969033241272,-22.0925235748291,0.09008140861988068,-40.77506637573242,0.1761222928762436,21.84977912902832,0.4935561418533325,21.35622215270996,0.04211348295211792,60000
0.3117141127586365,-20.751068115234375,0.09703671932220459,-40.328697204589844,0.15791206061840057,20.50807762145996,0.5426693558692932,19.965408325195312,0.05387641116976738,70000
0.21050891280174255,-20.723875045776367,0.07365226745605469,-40.8287467956543,0.22052036225795746,20.44969940185547,0.40786439180374146,20.04183578491211,0.03738715872168541,80000
0.2604556679725647,-21.43231964111328,0.06139041483402252,-39.46315383911133,0.1772216111421585,21.144662857055664,0.4672861695289612,20.67737579345703,0.04961336776614189,90000
0.21824052929878235,-21.197425842285156,0.2161625176668167,-38.716957092285156,0.19804561138153076,20.87898826599121,0.4639703035354614,20.41501808166504,0.041992541402578354,100000
0.277445524930954,-21.322372436523438,0.0569114089012146,-39.78456115722656,0.15974275767803192,20.952747344970703,0.4708521366119385,20.481895446777344,0.03732752427458763,110000
0.2330392301082611,-21.080854415893555,0.022274866700172424,-40.719512939453125,0.1794058233499527,20.7677001953125,0.512180745601654,20.25551986694336,0.0450136624276638,120000
0.24435344338417053,-20.617835998535156,0.020530492067337036,-38.38796615600586,0.15119262039661407,20.203044891357422,0.5056072473526001,19.697437286376953,0.04008765146136284,130000
0.2321624606847763,-20.932994842529297,0.0267164409160614,-47.66223907470703,0.17089085280895233,20.603525161743164,0.4651583731174469,20.13836669921875,0.038322191685438156,140000
